
trip_id,user_id,age,visited_city,preferred_budget,preferred_avg_temp,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,rating
4594,831,54,Pokhara,2,26.5,3,2,4,3,1,4,3,2,2,4.1
4595,831,54,Baños,2,26.5,3,2,4,3,1,4,3,2,2,4.2
4596,831,54,Tirana,2,26.5,3,2,4,3,1,4,3,2,2,3.8
4597,831,54,Jeju Island,2,26.5,3,2,4,3,1,4,3,2,2,4.5
4598,831,54,Tuscany,2,26.5,3,2,4,3,1,4,3,2,2,4.3
4599,832,24,Johannesburg,1,29.8,2,4,1,3,4,3,0,5,2,4.1
4600,832,24,Braga,1,29.8,2,4,1,3,4,3,0,5,2,3.4
4601,832,24,Maputo,1,29.8,2,4,1,3,4,3,0,5,2,3.3
4602,832,24,Guadalajara,1,29.8,2,4,1,3,4,3,0,5,2,4.3
4603,832,24,Chefchaouen,1,29.8,2,4,1,3,4,3,0,5,2,4.0
4604,832,24,Cornwall,1,29.8,2,4,1,3,4,3,0,5,2,3.8
4605,832,24,La Paz,1,29.8,2,4,1,3,4,3,0,5,2,4.0
4606,833,26,Maputo,1,19.7,2,5,2,5,5,2,2,3,1,2.9
4607,833,26,Quito,1,19.7,2,5,2,5,5,2,2,3,1,3.4
4608,833,26,Valdivia,1,19.7,2,5,2,5,5,2,2,3,1,3.6
4609,833,26,Belize City,1,19.7,2,5,2,5,5,2,2,3,1,3.4
4610,833,26,Belize City,1,19.7,2,5,2,5,5,2,2,3,1,3.4
4611,834,31,Suzhou,3,11.0,3,3,2,2,3,4,3,5,1,4.0
4612,834,31,Viña del Mar,3,11.0,3,3,2,2,3,4,3,5,1,4.7
4613,835,44,Ajaccio,2,21.2,3,3,5,3,2,3,2,4,1,3.7
4614,835,44,Madeira,2,21.2,3,3,5,3,2,3,2,4,1,3.7
4615,835,44,Abu Dhabi,2,21.2,3,3,5,3,2,3,2,4,1,3.4
4616,835,44,Lapland,2,21.2,3,3,5,3,2,3,2,4,1,4.1
4617,835,44,Vancouver Island,2,21.2,3,3,5,3,2,3,2,4,1,3.5
4618,836,23,Ghent,1,29.1,1,3,1,2,3,4,2,5,2,3.8
4619,836,23,Nagasaki,1,29.1,1,3,1,2,3,4,2,5,2,3.9
4620,836,23,Gdansk,1,29.1,1,3,1,2,3,4,2,5,2,4.0
4621,836,23,Guimarães,1,29.1,1,3,1,2,3,4,2,5,2,4.1
4622,836,23,San José,1,29.1,1,3,1,2,3,4,2,5,2,3.8
4623,836,23,New York,1,29.1,1,3,1,2,3,4,2,5,2,4.3
4624,836,23,Savannah,1,29.1,1,3,1,2,3,4,2,5,2,4.5
4625,836,23,Kotor,1,29.1,1,3,1,2,3,4,2,5,2,4.1
4626,836,23,Lyon,1,29.1,1,3,1,2,3,4,2,5,2,3.9
4627,836,23,Providenciales,1,29.1,1,3,1,2,3,4,2,5,2,3.8
4628,837,33,Sapporo,3,26.4,2,2,4,3,2,3,2,5,2,4.4
4629,837,33,Paris,3,26.4,2,2,4,3,2,3,2,5,2,3.5
4630,837,33,Ottawa,3,26.4,2,2,4,3,2,3,2,5,2,4.8
4631,837,33,Dublin,3,26.4,2,2,4,3,2,3,2,5,2,4.0
4632,837,33,Nazca,3,26.4,2,2,4,3,2,3,2,5,2,4.4
4633,838,38,Washington,2,17.3,4,2,2,4,3,3,1,3,2,4.0
4634,838,38,Funafuti,2,17.3,4,2,2,4,3,3,1,3,2,3.7
4635,838,38,Uluru,2,17.3,4,2,2,4,3,3,1,3,2,3.9
4636,838,38,Tunis,2,17.3,4,2,2,4,3,3,1,3,2,4.3
4637,838,38,Sal,2,17.3,4,2,2,4,3,3,1,3,2,4.4
4638,838,38,Honolulu,2,17.3,4,2,2,4,3,3,1,3,2,4.3
4639,838,38,Bridgetown,2,17.3,4,2,2,4,3,3,1,3,2,4.4
4640,838,38,Rochester,2,17.3,4,2,2,4,3,3,1,3,2,4.4
4641,838,38,Ladakh,2,17.3,4,2,2,4,3,3,1,3,2,4.2
4642,838,38,Tartu,2,17.3,4,2,2,4,3,3,1,3,2,4.2
4643,838,38,Ghent,2,17.3,4,2,2,4,3,3,1,3,2,4.3
4644,838,38,Portland,2,17.3,4,2,2,4,3,3,1,3,2,4.0
4645,838,38,Guadalajara,2,17.3,4,2,2,4,3,3,1,3,2,4.0
4646,838,38,St. George's,2,17.3,4,2,2,4,3,3,1,3,2,4.0
4647,838,38,Cancun,2,17.3,4,2,2,4,3,3,1,3,2,4.1
4648,839,37,Busan,1,7.1,2,3,5,3,2,2,3,2,2,4.1
4649,839,37,Nicosia,1,7.1,2,3,5,3,2,2,3,2,2,4.2
4650,839,37,Key West,1,7.1,2,3,5,3,2,2,3,2,2,3.8
4651,839,37,Oslo,1,7.1,2,3,5,3,2,2,3,2,2,3.9
4652,839,37,Lviv,1,7.1,2,3,5,3,2,2,3,2,2,3.9
4653,839,37,Glasgow,1,7.1,2,3,5,3,2,2,3,2,2,3.6
4654,839,37,Shanghai,1,7.1,2,3,5,3,2,2,3,2,2,4.2
4655,840,35,Izmir,3,20.9,3,3,5,4,2,4,3,4,1,4.0
4656,840,35,Key West,3,20.9,3,3,5,4,2,4,3,4,1,3.4
4657,840,35,Annecy,3,20.9,3,3,5,4,2,4,3,4,1,3.6
4658,840,35,Palau,3,20.9,3,3,5,4,2,4,3,4,1,3.8
4659,841,35,Sicily,1,22.4,4,2,5,3,2,4,4,3,1,3.4
4660,841,35,Búzios,1,22.4,4,2,5,3,2,4,4,3,1,3.6
4661,841,35,St Ives,1,22.4,4,2,5,3,2,4,4,3,1,3.8
4662,841,35,Arica,1,22.4,4,2,5,3,2,4,4,3,1,4.2
4663,842,20,Galway,2,25.2,2,4,2,4,5,3,1,3,0,3.4
4664,842,20,Monteverde,2,25.2,2,4,2,4,5,3,1,3,0,3.5
4665,842,20,Yangon,2,25.2,2,4,2,4,5,3,1,3,0,4.0
4666,842,20,Roseau,2,25.2,2,4,2,4,5,3,1,3,0,3.9
4667,842,20,Cayenne,2,25.2,2,4,2,4,5,3,1,3,0,4.0
4668,842,20,Christchurch,2,25.2,2,4,2,4,5,3,1,3,0,3.3
4669,842,20,Ubud,2,25.2,2,4,2,4,5,3,1,3,0,3.4
4670,842,20,San Antonio,2,25.2,2,4,2,4,5,3,1,3,0,4.0
4671,843,62,Tehran,3,13.0,4,2,3,2,1,2,4,2,3,3.7
4672,843,62,Kathmandu,3,13.0,4,2,3,2,1,2,4,2,3,4.2
4673,843,62,Sedona,3,13.0,4,2,3,2,1,2,4,2,3,4.0
4674,843,62,Los Cabos,3,13.0,4,2,3,2,1,2,4,2,3,4.1
4675,844,28,La Palma,2,19.5,3,3,2,3,3,3,2,5,2,4.1
4676,844,28,Milan,2,19.5,3,3,2,3,3,3,2,5,2,3.9
4677,844,28,Macau,2,19.5,3,3,2,3,3,3,2,5,2,4.6
4678,844,28,Milan,2,19.5,3,3,2,3,3,3,2,5,2,4.5
4679,845,27,Hamburg,1,25.6,2,5,4,3,3,2,1,4,0,3.2
4680,845,27,Tunis,1,25.6,2,5,4,3,3,2,1,4,0,3.2
4681,845,27,Gotland,1,25.6,2,5,4,3,3,2,1,4,0,3.7
4682,845,27,Doha,1,25.6,2,5,4,3,3,2,1,4,0,4.0
4683,845,27,Kuching,1,25.6,2,5,4,3,3,2,1,4,0,3.3
4684,845,27,Cesky Krumlov,1,25.6,2,5,4,3,3,2,1,4,0,3.3
4685,845,27,Charleston,1,25.6,2,5,4,3,3,2,1,4,0,3.1
4686,845,27,Harbin,1,25.6,2,5,4,3,3,2,1,4,0,3.5
4687,845,27,Nukuʻalofa,1,25.6,2,5,4,3,3,2,1,4,0,4.1
4688,846,26,Kairouan,2,23.2,1,5,3,4,3,3,0,3,0,3.3
4689,846,26,Strasbourg,2,23.2,1,5,3,4,3,3,0,3,0,3.0
4690,847,51,Luanda,2,22.8,3,0,3,3,0,5,4,3,2,3.5
4691,847,51,Harbin,2,22.8,3,0,3,3,0,5,4,3,2,3.4
4692,847,51,Bhutan,2,22.8,3,0,3,3,0,5,4,3,2,3.3
4693,848,26,New Orleans,2,28.8,4,2,3,4,4,4,0,4,1,4.0
4694,848,26,Maastricht,2,28.8,4,2,3,4,4,4,0,4,1,3.4
4695,849,20,Baku,1,15.0,1,5,1,4,4,3,0,4,0,3.4
4696,849,20,Antigua,1,15.0,1,5,1,4,4,3,0,4,0,3.1
4697,850,30,Ubud,3,29.5,2,2,3,3,5,4,1,4,2,3.5
4698,850,30,Accra,3,29.5,2,2,3,3,5,4,1,4,2,3.9
4699,851,41,Svalbard,2,19.7,4,3,4,2,2,3,2,2,3,3.9
4700,851,41,Funchal,2,19.7,4,3,4,2,2,3,2,2,3,4.0
4701,851,41,Amritsar,2,19.7,4,3,4,2,2,3,2,2,3,3.6
4702,851,41,Sedona,2,19.7,4,3,4,2,2,3,2,2,3,3.8
4703,851,41,Bujumbura,2,19.7,4,3,4,2,2,3,2,2,3,3.8
4704,852,30,Gdansk,2,22.0,4,1,1,3,3,4,1,4,3,4.3
4705,852,30,Dubai,2,22.0,4,1,1,3,3,4,1,4,3,3.4
4706,853,29,Hue,3,21.9,1,4,2,4,3,4,1,4,0,3.4
4707,853,29,Goa,3,21.9,1,4,2,4,3,4,1,4,0,3.3
4708,853,29,Gotland,3,21.9,1,4,2,4,3,4,1,4,0,3.9
4709,853,29,Orlando,3,21.9,1,4,2,4,3,4,1,4,0,3.7
4710,853,29,Akureyri,3,21.9,1,4,2,4,3,4,1,4,0,3.6
4711,853,29,Cali,3,21.9,1,4,2,4,3,4,1,4,0,4.2
4712,853,29,Ankara,3,21.9,1,4,2,4,3,4,1,4,0,3.4
4713,853,29,Tahiti,3,21.9,1,4,2,4,3,4,1,4,0,3.4
4714,854,25,Utrecht,2,24.7,2,4,3,2,5,3,0,4,1,3.8
4715,854,25,Malé,2,24.7,2,4,3,2,5,3,0,4,1,4.1
4716,855,62,Hallstatt,3,14.3,5,1,5,2,1,4,3,2,4,3.0
4717,855,62,La Palma,3,14.3,5,1,5,2,1,4,3,2,4,3.4
4718,855,62,Tirana,3,14.3,5,1,5,2,1,4,3,2,4,3.1
4719,856,53,Edmonton,2,23.3,5,1,2,1,2,4,4,4,5,3.8
4720,856,53,Phoenix,2,23.3,5,1,2,1,2,4,4,4,5,3.7
4721,856,53,Lahore,2,23.3,5,1,2,1,2,4,4,4,5,3.8
4722,856,53,Philadelphia,2,23.3,5,1,2,1,2,4,4,4,5,3.9
4723,856,53,Bujumbura,2,23.3,5,1,2,1,2,4,4,4,5,3.6
4724,856,53,Almaty,2,23.3,5,1,2,1,2,4,4,4,5,3.8
4725,856,53,Gothenburg,2,23.3,5,1,2,1,2,4,4,4,5,4.2
4726,857,24,Ljubljana,1,19.8,2,5,2,3,4,3,1,5,0,3.6
4727,857,24,Lagos,1,19.8,2,5,2,3,4,3,1,5,0,4.1
4728,857,24,El Chaltén,1,19.8,2,5,2,3,4,3,1,5,0,3.9
4729,857,24,Savusavu,1,19.8,2,5,2,3,4,3,1,5,0,3.8
4730,857,24,Islamabad,1,19.8,2,5,2,3,4,3,1,5,0,4.0
4731,857,24,Podgorica,1,19.8,2,5,2,3,4,3,1,5,0,3.4
4732,857,24,Aarhus,1,19.8,2,5,2,3,4,3,1,5,0,3.3
4733,857,24,Calgary,1,19.8,2,5,2,3,4,3,1,5,0,3.4
4734,858,37,Livingstone,1,24.6,3,1,3,3,3,3,1,3,3,3.5
4735,858,37,Beijing,1,24.6,3,1,3,3,3,3,1,3,3,4.4
4736,858,37,Akureyri,1,24.6,3,1,3,3,3,3,1,3,3,4.0
4737,858,37,Bujumbura,1,24.6,3,1,3,3,3,3,1,3,3,4.0
4738,858,37,San Sebastián,1,24.6,3,1,3,3,3,3,1,3,3,4.4
4739,858,37,Tokyo,1,24.6,3,1,3,3,3,3,1,3,3,4.4
4740,858,37,Beijing,1,24.6,3,1,3,3,3,3,1,3,3,4.1
4741,859,30,Oslo,3,26.5,5,1,1,3,4,4,3,5,2,3.6
4742,859,30,Sarajevo,3,26.5,5,1,1,3,4,4,3,5,2,3.1
4743,859,30,Gothenburg,3,26.5,5,1,1,3,4,4,3,5,2,3.6
4744,860,70,Frankfurt,1,22.4,4,2,5,2,2,2,4,3,3,3.8
4745,860,70,Debrecen,1,22.4,4,2,5,2,2,2,4,3,3,4.1
4746,860,70,Vienna,1,22.4,4,2,5,2,2,2,4,3,3,4.6
4747,860,70,Salalah,1,22.4,4,2,5,2,2,2,4,3,3,4.1
4748,860,70,Kotor,1,22.4,4,2,5,2,2,2,4,3,3,4.1
4749,860,70,Lima,1,22.4,4,2,5,2,2,2,4,3,3,3.7
4750,860,70,Thessaloniki,1,22.4,4,2,5,2,2,2,4,3,3,4.4
4751,860,70,Santo Domingo,1,22.4,4,2,5,2,2,2,4,3,3,3.6
4752,860,70,Apia,1,22.4,4,2,5,2,2,2,4,3,3,4.3
4753,861,61,Brazzaville,2,18.8,5,0,2,2,1,3,3,3,2,3.9
4754,861,61,Vilamoura,2,18.8,5,0,2,2,1,3,3,3,2,3.7
4755,862,18,Casablanca,1,23.6,2,4,1,4,3,2,1,3,0,3.8
4756,862,18,San Salvador,1,23.6,2,4,1,4,3,2,1,3,0,4.0
4757,862,18,Taupo,1,23.6,2,4,1,4,3,2,1,3,0,3.5
4758,862,18,Odessa,1,23.6,2,4,1,4,3,2,1,3,0,3.8
4759,862,18,Pittsburgh,1,23.6,2,4,1,4,3,2,1,3,0,4.0
4760,862,18,Pittsburgh,1,23.6,2,4,1,4,3,2,1,3,0,3.9
4761,862,18,Strasbourg,1,23.6,2,4,1,4,3,2,1,3,0,4.1
4762,862,18,Barcelona,1,23.6,2,4,1,4,3,2,1,3,0,3.7
4763,862,18,Montreal,1,23.6,2,4,1,4,3,2,1,3,0,3.4
4764,862,18,Hamilton Island,1,23.6,2,4,1,4,3,2,1,3,0,4.1
4765,862,18,Ohrid,1,23.6,2,4,1,4,3,2,1,3,0,3.5
4766,862,18,San Andrés,1,23.6,2,4,1,4,3,2,1,3,0,3.9
4767,863,30,Kangaroo Island,2,18.0,4,2,2,3,5,3,1,3,1,3.4
4768,863,30,Brisbane,2,18.0,4,2,2,3,5,3,1,3,1,4.2
4769,863,30,Ohrid,2,18.0,4,2,2,3,5,3,1,3,1,4.0
4770,863,30,Moscow,2,18.0,4,2,2,3,5,3,1,3,1,3.9
4771,864,26,Sucre,1,22.0,2,2,4,3,5,4,0,4,0,3.5
4772,864,26,Budapest,1,22.0,2,2,4,3,5,4,0,4,0,3.8
4773,864,26,Azores,1,22.0,2,2,4,3,5,4,0,4,0,4.3
4774,864,26,Yasawa Islands,1,22.0,2,2,4,3,5,4,0,4,0,4.0
4775,864,26,Ayers Rock,1,22.0,2,2,4,3,5,4,0,4,0,3.9
4776,864,26,Gothenburg,1,22.0,2,2,4,3,5,4,0,4,0,3.6
4777,864,26,Viña del Mar,1,22.0,2,2,4,3,5,4,0,4,0,3.5
4778,864,26,San Andrés,1,22.0,2,2,4,3,5,4,0,4,0,3.8
4779,864,26,St. George's,1,22.0,2,2,4,3,5,4,0,4,0,4.2
4780,865,28,Nashville,3,24.2,2,3,4,5,4,3,2,4,1,3.7
4781,865,28,Leipzig,3,24.2,2,3,4,5,4,3,2,4,1,3.7
4782,865,28,Lviv,3,24.2,2,3,4,5,4,3,2,4,1,3.2
4783,865,28,Nelson,3,24.2,2,3,4,5,4,3,2,4,1,3.6
4784,865,28,San Sebastián,3,24.2,2,3,4,5,4,3,2,4,1,3.8
4785,865,28,Nantes,3,24.2,2,3,4,5,4,3,2,4,1,3.5
4786,865,28,Yamoussoukro,3,24.2,2,3,4,5,4,3,2,4,1,3.4
4787,866,47,Launceston,3,11.1,3,4,3,4,0,3,3,4,1,3.5
4788,866,47,Bora Bora,3,11.1,3,4,3,4,0,3,3,4,1,3.2
4789,866,47,Lima,3,11.1,3,4,3,4,0,3,3,4,1,2.9
4790,866,47,Halifax,3,11.1,3,4,3,4,0,3,3,4,1,3.9
4791,866,47,Monteverde,3,11.1,3,4,3,4,0,3,3,4,1,3.4
4792,867,27,Svalbard,2,17.4,2,5,3,4,5,3,1,4,0,3.2
4793,867,27,Papeete,2,17.4,2,5,3,4,5,3,1,4,0,3.0
4794,867,27,Nuremberg,2,17.4,2,5,3,4,5,3,1,4,0,2.9
4795,867,27,Skopje,2,17.4,2,5,3,4,5,3,1,4,0,3.6
4796,867,27,Budapest,2,17.4,2,5,3,4,5,3,1,4,0,2.8
4797,868,23,Chiang Rai,3,24.0,2,4,2,3,4,4,0,4,2,3.7
4798,868,23,Christchurch,3,24.0,2,4,2,3,4,4,0,4,2,4.5
4799,868,23,Aarhus,3,24.0,2,4,2,3,4,4,0,4,2,4.1
4800,869,53,Rostock,3,16.0,5,2,2,2,0,4,3,3,2,4.5
4801,869,53,Viña del Mar,3,16.0,5,2,2,2,0,4,3,3,2,4.1
4802,869,53,Lhasa,3,16.0,5,2,2,2,0,4,3,3,2,3.8
4803,869,53,Cappadocia,3,16.0,5,2,2,2,0,4,3,3,2,3.5
4804,870,28,Laval,2,25.2,3,4,1,5,4,2,2,4,0,3.1
4805,870,28,Bay of Islands,2,25.2,3,4,1,5,4,2,2,4,0,3.1
4806,870,28,Bordeaux,2,25.2,3,4,1,5,4,2,2,4,0,3.4
4807,870,28,Bandung,2,25.2,3,4,1,5,4,2,2,4,0,3.3
4808,870,28,Seville,2,25.2,3,4,1,5,4,2,2,4,0,3.7
4809,870,28,Manchester,2,25.2,3,4,1,5,4,2,2,4,0,3.2
4810,870,28,Calgary,2,25.2,3,4,1,5,4,2,2,4,0,3.1
4811,870,28,Berlin,2,25.2,3,4,1,5,4,2,2,4,0,3.4
4812,870,28,Brazzaville,2,25.2,3,4,1,5,4,2,2,4,0,3.1
4813,871,54,Kigali,2,21.0,4,0,4,4,1,3,3,3,3,3.4
4814,871,54,Perth,2,21.0,4,0,4,4,1,3,3,3,3,3.2
4815,871,54,Charleston,2,21.0,4,0,4,4,1,3,3,3,3,2.9
4816,871,54,Austin,2,21.0,4,0,4,4,1,3,3,3,3,2.9
4817,871,54,Milan,2,21.0,4,0,4,4,1,3,3,3,3,3.3
4818,872,32,Hamburg,1,27.5,3,1,4,2,4,3,2,4,2,3.9
4819,872,32,Beira,1,27.5,3,1,4,2,4,3,2,4,2,4.2
4820,872,32,Funchal,1,27.5,3,1,4,2,4,3,2,4,2,4.1
4821,873,21,Arequipa,2,24.3,2,3,2,3,4,3,0,4,0,4.6
4822,873,21,Lucca,2,24.3,2,3,2,3,4,3,0,4,0,4.1
4823,873,21,Basseterre,2,24.3,2,3,2,3,4,3,0,4,0,3.9
4824,873,21,Raja Ampat,2,24.3,2,3,2,3,4,3,0,4,0,3.8
4825,873,21,Miami,2,24.3,2,3,2,3,4,3,0,4,0,4.2
4826,874,49,Phoenix,3,34.0,4,3,5,4,3,5,2,3,2,2.8
4827,874,49,Windhoek,3,34.0,4,3,5,4,3,5,2,3,2,2.8
4828,874,49,Galápagos Islands,3,34.0,4,3,5,4,3,5,2,3,2,3.3
4829,874,49,Salento,3,34.0,4,3,5,4,3,5,2,3,2,2.9
4830,874,49,Sao Paulo,3,34.0,4,3,5,4,3,5,2,3,2,2.7
4831,875,27,Cairo,1,24.0,2,3,3,4,3,4,0,5,0,3.6
4832,875,27,Bath,1,24.0,2,3,3,4,3,4,0,5,0,4.1
4833,875,27,Fukuoka,1,24.0,2,3,3,4,3,4,0,5,0,4.0
4834,875,27,Plitvice Lakes,1,24.0,2,3,3,4,3,4,0,5,0,3.6
4835,875,27,Pokhara,1,24.0,2,3,3,4,3,4,0,5,0,4.3
4836,876,47,Surabaya,3,25.9,3,2,5,2,0,2,4,3,3,3.6
4837,876,47,Cuzco,3,25.9,3,2,5,2,0,2,4,3,3,4.1
4838,876,47,Skopje,3,25.9,3,2,5,2,0,2,4,3,3,3.5
4839,876,47,Anchorage,3,25.9,3,2,5,2,0,2,4,3,3,3.4
4840,876,47,Jeju Island,3,25.9,3,2,5,2,0,2,4,3,3,3.8
4841,876,47,Budapest,3,25.9,3,2,5,2,0,2,4,3,3,3.9
4842,876,47,Krabi,3,25.9,3,2,5,2,0,2,4,3,3,3.4
4843,876,47,Debrecen,3,25.9,3,2,5,2,0,2,4,3,3,3.6
4844,876,47,Dubai,3,25.9,3,2,5,2,0,2,4,3,3,3.4
4845,877,41,Freetown,3,17.6,3,4,4,3,1,4,3,3,2,3.9
4846,877,41,Palermo,3,17.6,3,4,4,3,1,4,3,3,2,3.7
4847,877,41,Surabaya,3,17.6,3,4,4,3,1,4,3,3,2,3.7
4848,877,41,Raleigh,3,17.6,3,4,4,3,1,4,3,3,2,3.7
4849,878,25,Fort Lauderdale,1,30.7,3,3,4,4,5,4,3,5,2,2.9
4850,878,25,Fès,1,30.7,3,3,4,4,5,4,3,5,2,2.8
4851,878,25,Québec City,1,30.7,3,3,4,4,5,4,3,5,2,3.6
4852,878,25,Bern,1,30.7,3,3,4,4,5,4,3,5,2,2.9
4853,878,25,San Salvador,1,30.7,3,3,4,4,5,4,3,5,2,3.3
4854,879,22,Koh Lanta,1,26.0,3,3,2,3,4,4,0,3,1,4.4
4855,879,22,Memphis,1,26.0,3,3,2,3,4,4,0,3,1,3.7
4856,879,22,Rostock,1,26.0,3,3,2,3,4,4,0,3,1,4.4
4857,879,22,Heidelberg,1,26.0,3,3,2,3,4,4,0,3,1,3.6
4858,880,35,Fraser Island,2,15.3,3,4,4,2,1,5,2,2,3,3.5
4859,880,35,Vilamoura,2,15.3,3,4,4,2,1,5,2,2,3,3.7
4860,880,35,Sal,2,15.3,3,4,4,2,1,5,2,2,3,4.0
4861,881,19,Maun,1,20.0,2,3,2,3,4,2,2,4,0,4.2
4862,881,19,Plitvice Lakes,1,20.0,2,3,2,3,4,2,2,4,0,4.1
4863,881,19,Sofia,1,20.0,2,3,2,3,4,2,2,4,0,4.7
4864,881,19,Whistler,1,20.0,2,3,2,3,4,2,2,4,0,3.8
4865,881,19,Montevideo,1,20.0,2,3,2,3,4,2,2,4,0,4.0
4866,881,19,Charlotte,1,20.0,2,3,2,3,4,2,2,4,0,4.5
4867,881,19,Luang Prabang,1,20.0,2,3,2,3,4,2,2,4,0,4.6
4868,881,19,Rapa Nui,1,20.0,2,3,2,3,4,2,2,4,0,4.3
4869,881,19,New York,1,20.0,2,3,2,3,4,2,2,4,0,4.3
4870,882,59,Darwin,3,16.9,3,2,3,2,1,3,3,2,5,4.2
4871,882,59,Menorca,3,16.9,3,2,3,2,1,3,3,2,5,4.6
4872,882,59,Suva,3,16.9,3,2,3,2,1,3,3,2,5,4.1
4873,882,59,Saint-Denis,3,16.9,3,2,3,2,1,3,3,2,5,4.2
4874,882,59,Búzios,3,16.9,3,2,3,2,1,3,3,2,5,4.0
4875,882,59,Malabo,3,16.9,3,2,3,2,1,3,3,2,5,4.0
4876,882,59,Hanoi,3,16.9,3,2,3,2,1,3,3,2,5,4.0
4877,883,64,San José,2,21.2,4,1,3,4,1,4,2,4,3,3.2
4878,883,64,Antananarivo,2,21.2,4,1,3,4,1,4,2,4,3,3.7
4879,883,64,Punta del Este,2,21.2,4,1,3,4,1,4,2,4,3,3.2
4880,883,64,Freetown,2,21.2,4,1,3,4,1,4,2,4,3,3.7
4881,883,64,Yellowstone National Park,2,21.2,4,1,3,4,1,4,2,4,3,3.4
4882,883,64,Laval,2,21.2,4,1,3,4,1,4,2,4,3,3.2
4883,884,33,Suzhou,1,25.2,4,3,2,3,2,5,1,4,2,3.9
4884,884,33,Honiara,1,25.2,4,3,2,3,2,5,1,4,2,4.5
4885,884,33,San Cristobal,1,25.2,4,3,2,3,2,5,1,4,2,4.3
4886,884,33,Bridgetown,1,25.2,4,3,2,3,2,5,1,4,2,4.3
4887,884,33,Maputo,1,25.2,4,3,2,3,2,5,1,4,2,4.0
4888,884,33,Maun,1,25.2,4,3,2,3,2,5,1,4,2,4.3
4889,885,45,Iguazu Falls,1,25.4,5,1,3,2,2,3,4,3,2,4.3
4890,885,45,Luxembourg City,1,25.4,5,1,3,2,2,3,4,3,2,4.0
4891,885,45,Krabi,1,25.4,5,1,3,2,2,3,4,3,2,3.7
4892,885,45,Kraków,1,25.4,5,1,3,2,2,3,4,3,2,3.9
4893,885,45,Bilbao,1,25.4,5,1,3,2,2,3,4,3,2,4.2
4894,886,43,Munich,2,19.8,5,1,5,2,1,5,3,3,2,2.9
4895,886,43,Beira,2,19.8,5,1,5,2,1,5,3,3,2,3.2
4896,886,43,Monaco,2,19.8,5,1,5,2,1,5,3,3,2,3.0
4897,886,43,Kingston,2,19.8,5,1,5,2,1,5,3,3,2,3.2
4898,887,41,Davao,3,16.9,3,2,3,2,3,4,2,2,3,4.3
4899,887,41,London,3,16.9,3,2,3,2,3,4,2,2,3,3.8
4900,887,41,Rovaniemi,3,16.9,3,2,3,2,3,4,2,2,3,4.5
4901,887,41,Doha,3,16.9,3,2,3,2,3,4,2,2,3,4.6
4902,887,41,Dushanbe,3,16.9,3,2,3,2,3,4,2,2,3,4.1
4903,887,41,Richmond,3,16.9,3,2,3,2,3,4,2,2,3,4.5
4904,888,32,Bridgetown,2,20.9,4,1,3,3,4,5,1,5,3,3.9
4905,888,32,Verona,2,20.9,4,1,3,3,4,5,1,5,3,3.4
4906,888,32,Luang Prabang,2,20.9,4,1,3,3,4,5,1,5,3,3.4
4907,888,32,Taormina,2,20.9,4,1,3,3,4,5,1,5,3,3.7
4908,888,32,Portland,2,20.9,4,1,3,3,4,5,1,5,3,3.4
4909,889,36,Bristol,3,14.5,3,4,2,3,2,3,3,2,1,4.4
4910,889,36,Ashgabat,3,14.5,3,4,2,3,2,3,3,2,1,3.8
4911,889,36,Marrakesh,3,14.5,3,4,2,3,2,3,3,2,1,4.0
4912,889,36,Rostock,3,14.5,3,4,2,3,2,3,3,2,1,4.7
4913,889,36,St Ives,3,14.5,3,4,2,3,2,3,3,2,1,3.7
4914,889,36,Kampala,3,14.5,3,4,2,3,2,3,3,2,1,4.6
4915,889,36,Vancouver,3,14.5,3,4,2,3,2,3,3,2,1,4.7
4916,889,36,Castries,3,14.5,3,4,2,3,2,3,3,2,1,4.3
4917,890,33,Sucre,2,22.8,3,3,1,2,4,2,2,5,2,3.9
4918,890,33,Sapporo,2,22.8,3,3,1,2,4,2,2,5,2,4.3
4919,890,33,Chiang Rai,2,22.8,3,3,1,2,4,2,2,5,2,3.6
4920,890,33,Vladivostok,2,22.8,3,3,1,2,4,2,2,5,2,4.0
4921,890,33,Baku,2,22.8,3,3,1,2,4,2,2,5,2,4.4
4922,890,33,Port of Spain,2,22.8,3,3,1,2,4,2,2,5,2,3.6
4923,890,33,San Cristóbal de las Casas,2,22.8,3,3,1,2,4,2,2,5,2,4.3
4924,890,33,Salt Lake City,2,22.8,3,3,1,2,4,2,2,5,2,4.1
4925,890,33,Heidelberg,2,22.8,3,3,1,2,4,2,2,5,2,4.0
4926,890,33,Honiara,2,22.8,3,3,1,2,4,2,2,5,2,3.8
4927,891,20,Vilamoura,2,29.9,1,4,4,4,4,5,2,5,2,3.3
4928,891,20,Bangkok,2,29.9,1,4,4,4,4,5,2,5,2,3.2
4929,891,20,Azores,2,29.9,1,4,4,4,4,5,2,5,2,3.5
4930,892,40,Bishkek,1,21.4,5,3,3,3,3,4,1,2,2,3.4
4931,892,40,Biarritz,1,21.4,5,3,3,3,3,4,1,2,2,3.6
4932,892,40,Key West,1,21.4,5,3,3,3,3,4,1,2,2,3.2
4933,892,40,Kuwait City,1,21.4,5,3,3,3,3,4,1,2,2,3.8
4934,893,27,Tehran,2,17.2,1,3,3,4,2,5,1,3,0,4.3
